"","RPKM","LEVEL1","DEPTH"
"8602",0.0681347,"Biosynthesis","SRF"
"8603",0.224224,"Biosynthesis","SRF"
"8604",0.3860932,"Degradation","SRF"
"8605",0.1109537,"Degradation","SRF"
"8606",0.1109537,"Degradation","SRF"
"8607",0.6706516,"Degradation","SRF"
"8608",4.239149,"Biosynthesis","SRF"
"8609",0.553721,"Degradation","SRF"
"8610",0.103525,"Degradation","SRF"
"8611",0.1430329,"Energy-Metabolism","SRF"
"8612",4.239149,"Degradation","SRF"
"8613",0.4308833,"Biosynthesis","SRF"
"8614",1.2691677,"Degradation","SRF"
"8615",0.2043971,"Degradation","SRF"
"8616",1.136986,"Degradation","SRF"
"8617",0.2662837,"Biosynthesis","SRF"
"8618",0.2144787,"Degradation","SRF"
"8619",0.2144787,"Degradation","SRF"
"8620",0.2144787,"Degradation","SRF"
"8621",0.279359,"Energy-Metabolism","SRF"
"8622",0.3269262,"Biosynthesis","SRF"
"8623",1.014747,"Biosynthesis","SRF"
"8624",4.824389,"Degradation","SRF"
"8625",4.260844,"Degradation","SRF"
"8626",3.3007729,"Energy-Metabolism","SRF"
"8627",1.264414,"Biosynthesis","SRF"
"8628",1.264414,"Degradation","SRF"
"8629",0.2895828,"Energy-Metabolism","SRF"
"8630",0.42373961,"Biosynthesis","SRF"
"8631",0.0691397,"Degradation","SRF"
"8632",2.265965,"Biosynthesis","SRF"
"8633",1.3076719,"Degradation","SRF"
"8634",1.990492,"Biosynthesis","SRF"
"8635",0.0657072,"Biosynthesis","SRF"
"8636",0.1004961,"Biosynthesis","SRF"
"8637",0.1118172,"Biosynthesis","SRF"
"8638",0.3364991,"Biosynthesis","SRF"
"8639",0.1114207,"Biosynthesis","SRF"
"8640",0.192997,"Biosynthesis","SRF"
"8641",0.192997,"Biosynthesis","SRF"
"8642",0.0835193,"Degradation","SRF"
"8643",15.7985921,"Biosynthesis","SRF"
"8644",4.334607,"Degradation","SRF"
"8645",4.334607,"Degradation","SRF"
"8646",1.9740283,"Biosynthesis","SRF"
"8647",1.3949023,"Biosynthesis","SRF"
"8648",1.1439013,"Degradation","SRF"
"8649",0.1219519,"Degradation","SRF"
"8650",1.0102137,"Degradation","SRF"
"8651",0.4643324,"Biosynthesis","SRF"
"8652",4.6404753,"Biosynthesis","SRF"
"8653",0.3967343,"Energy-Metabolism","SRF"
"8654",0.1625023,"Biosynthesis","SRF"
"8655",1.9006587,"Biosynthesis","SRF"
"8656",1.7813049,"Biosynthesis","SRF"
"8657",1.7813049,"Biosynthesis","SRF"
"8658",13.9458726,"Biosynthesis","SRF"
"8659",3.9034973,"Biosynthesis","SRF"
"8660",1.5057812,"Biosynthesis","SRF"
"8661",4.3512178,"Metabolic-Clusters","SRF"
"8662",1.0917096,"Degradation","SRF"
"8663",4.2806689,"Biosynthesis","SRF"
"8664",1.22553985,"Biosynthesis","SRF"
"8665",2.2909603,"Biosynthesis","SRF"
"8666",0.4631711,"Biosynthesis","SRF"
"8667",2.0201496,"Biosynthesis","SRF"
"8668",1.26655165,"Biosynthesis","SRF"
"8669",1.0917096,"Biosynthesis","SRF"
"8670",1.5401136,"Biosynthesis","SRF"
"8671",8.85550315,"Degradation","SRF"
"8672",8.39977478,"Energy-Metabolism","SRF"
"8673",8.7985508,"Degradation","SRF"
"8674",12.07389877,"Biosynthesis","SRF"
"8675",12.24407247,"Biosynthesis","SRF"
"8676",1.2071413,"Biosynthesis","SRF"
"8677",1.1723478,"Biosynthesis","SRF"
"8678",0.9460795,"Biosynthesis","SRF"
"8679",0.8481774,"Biosynthesis","SRF"
"8680",17.3186348,"Biosynthesis","SRF"
"8681",0.8689719,"Biosynthesis","SRF"
"8682",0.96034405,"Degradation","SRF"
"8683",2.532326,"Degradation","SRF"
"8684",0.9495361,"Biosynthesis","SRF"
"8685",2.62330491,"Biosynthesis","SRF"
"8686",5.727407,"Biosynthesis","SRF"
"8687",8.8183574,"Energy-Metabolism","SRF"
"8688",0.8739252,"Energy-Metabolism","SRF"
"8689",1.1808161,"Biosynthesis","SRF"
"8690",15.8937055,"Degradation","SRF"
"8691",2.7695726,"Detoxification","SRF"
"8692",9.82786179,"Biosynthesis","SRF"
"8693",12.921631,"Biosynthesis","SRF"
"8694",12.921631,"Biosynthesis","SRF"
"8695",1.4407,"Degradation","SRF"
"8696",0.021695,"Biosynthesis","SRF"
"8697",71.16176438,"Energy-Metabolism","SRF"
"8698",3.8572394,"Biosynthesis","SRF"
"8699",2.162652,"Biosynthesis","SRF"
"8700",8.9476875,"Biosynthesis","SRF"
"8701",145.5644589,"Biosynthesis","SRF"
"8702",35.3932665,"Biosynthesis","SRF"
"8703",157.7588795,"Biosynthesis","SRF"
"8704",58.9286336,"Biosynthesis","SRF"
"8705",33.7787881,"Biosynthesis","SRF"
"8706",51.5056759,"Degradation","SRF"
"8707",51.5056759,"Degradation","SRF"
"8708",52.7748436,"Biosynthesis","SRF"
"8709",36.8552794,"Biosynthesis","SRF"
"8710",19.6286094,"Biosynthesis","SRF"
"8711",4.5809865,"Degradation","SRF"
"8712",39.39109304,"Biosynthesis","SRF"
"8713",55.5723961,"Biosynthesis","SRF"
"8714",75.5848074,"Energy-Metabolism","SRF"
"8715",821.8854584,"Biosynthesis","SRF"
"8716",1526.768782,"Biosynthesis","SRF"
"8717",1527.263719,"Biosynthesis","SRF"
"8718",1531.349768,"Biosynthesis","SRF"
"8719",2039.588175,"Biosynthesis","SRF"
"8720",2039.588175,"Biosynthesis","SRF"
"8721",1478.846313,"Biosynthesis","SRF"
"8722",0.494798,"Biosynthesis","SRF"
"8723",0.0594035,"Biosynthesis","SRF"
"8724",0.0674438,"Degradation","SRF"
"8725",0.0430872,"Degradation","SRF"
"8726",0.426471,"Biosynthesis","SRF"
"8727",0.216648,"Degradation","SRF"
"8728",0.264057,"Degradation","SRF"
"8729",0.264057,"Degradation","SRF"
"8730",1.0517,"Biosynthesis","SRF"
"8731",0.538407,"Degradation","SRF"
"8732",0.108048,"Degradation","SRF"
"8733",0.334465,"Degradation","SRF"
"8734",0.116359,"Biosynthesis","SRF"
"8735",0.0171477,"Biosynthesis","SRF"
"8736",0.247399,"Biosynthesis","SRF"
"8737",0.443138,"Degradation","SRF"
"8738",0.0156986,"Degradation","SRF"
"8739",0.236179,"Degradation","SRF"
"8740",0.263254,"Biosynthesis","SRF"
"8741",0.0733288,"Biosynthesis","SRF"
"8742",0.264057,"Degradation","SRF"
"8743",0.235903,"Biosynthesis","SRF"
"8744",0.0832817,"Biosynthesis","SRF"
"8745",0.0140155,"Biosynthesis","SRF"
"8746",0.0430872,"Degradation","SRF"
"8747",0.23833,"Biosynthesis","SRF"
"8748",0.024711,"Degradation","SRF"
"8749",0.0572361,"Degradation","SRF"
"8750",0.243605,"Biosynthesis","SRF"
"8751",0.0832817,"Biosynthesis","SRF"
"8752",0.1467993,"Biosynthesis","SRF"
"8753",0.29383,"Energy-Metabolism","SRF"
"8754",0.243976,"Degradation","SRF"
"8755",0.0351783,"Biosynthesis","SRF"
"8756",0.0743717,"Biosynthesis","SRF"
"8757",0.774586,"Degradation","SRF"
"8758",0.216587,"Degradation","SRF"
"8759",0.1441678,"Biosynthesis","SRF"
"8760",0.4190949,"Detoxification","SRF"
"8761",0.041362,"Degradation","SRF"
"8762",0.1916129,"Degradation","SRF"
"8763",0.287552,"Biosynthesis","SRF"
"8764",0.222659,"Biosynthesis","SRF"
"8765",0.4086447,"Degradation","SRF"
"8766",0.2037975,"Degradation","SRF"
"8767",0.2037975,"Degradation","SRF"
"8768",0.2476031,"Degradation","SRF"
"8769",24.540497,"Biosynthesis","SRF"
"8770",0.3190466,"Degradation","SRF"
"8771",0.0695014,"Biosynthesis","SRF"
"8772",1.243892,"Energy-Metabolism","SRF"
"8773",24.540497,"Degradation","SRF"
"8774",0.7046318,"Biosynthesis","SRF"
"8775",0.1367901,"Degradation","SRF"
"8776",0.598796,"Degradation","SRF"
"8777",0.1633899,"Biosynthesis","SRF"
"8778",0.0695014,"Biosynthesis","SRF"
"8779",0.2037975,"Degradation","SRF"
"8780",0.2037975,"Degradation","SRF"
"8781",0.2037975,"Degradation","SRF"
"8782",0.550803,"Energy-Metabolism","SRF"
"8783",0.567334,"Biosynthesis","SRF"
"8784",1.1149803,"Biosynthesis","SRF"
"8785",24.5869895,"Degradation","SRF"
"8786",24.5835842,"Degradation","SRF"
"8787",1.516562,"Energy-Metabolism","SRF"
"8788",0.116359,"Biosynthesis","SRF"
"8789",1.1085236,"Biosynthesis","SRF"
"8790",1.1085236,"Degradation","SRF"
"8791",0.3839813,"Biosynthesis","SRF"
"8792",0.450806,"Energy-Metabolism","SRF"
"8793",5.0626513,"Biosynthesis","SRF"
"8794",0.2074352,"Degradation","SRF"
"8795",17.9834,"Biosynthesis","SRF"
"8796",1.1514797,"Degradation","SRF"
"8797",0.5676688,"Biosynthesis","SRF"
"8798",2.314382,"Biosynthesis","SRF"
"8799",0.2352616,"Biosynthesis","SRF"
"8800",0.1097272,"Biosynthesis","SRF"
"8801",0.2089235,"Biosynthesis","SRF"
"8802",0.4322942,"Biosynthesis","SRF"
"8803",0.19165,"Biosynthesis","SRF"
"8804",0.19165,"Biosynthesis","SRF"
"8805",0.9879896,"Degradation","SRF"
"8806",5.329006,"Biosynthesis","SRF"
"8807",24.734206,"Degradation","SRF"
"8808",24.734206,"Degradation","SRF"
"8809",8.338482,"Biosynthesis","SRF"
"8810",1.1229115,"Biosynthesis","SRF"
"8811",0.5341925,"Degradation","SRF"
"8812",0.801348,"Degradation","SRF"
"8813",2.9743317,"Degradation","SRF"
"8814",2.7152481,"Biosynthesis","SRF"
"8815",19.5440307,"Biosynthesis","SRF"
"8816",0.62091267,"Energy-Metabolism","SRF"
"8817",0.2248739,"Biosynthesis","SRF"
"8818",3.2174959,"Biosynthesis","SRF"
"8819",3.0897404,"Biosynthesis","SRF"
"8820",3.0897404,"Biosynthesis","SRF"
"8821",34.1439628,"Biosynthesis","SRF"
"8822",4.4899683,"Biosynthesis","SRF"
"8823",1.058225,"Biosynthesis","SRF"
"8824",1.8887825,"Metabolic-Clusters","SRF"
"8825",2.2762672,"Degradation","SRF"
"8826",8.2298261,"Biosynthesis","SRF"
"8827",1.8729203,"Biosynthesis","SRF"
"8828",12.5954311,"Biosynthesis","SRF"
"8829",2.5211409,"Biosynthesis","SRF"
"8830",14.0075743,"Biosynthesis","SRF"
"8831",1.9867676,"Biosynthesis","SRF"
"8832",2.3768382,"Biosynthesis","SRF"
"8833",3.840116,"Biosynthesis","SRF"
"8834",2.0337687,"Degradation","SRF"
"8835",36.4954065,"Energy-Metabolism","SRF"
"8836",11.5751757,"Degradation","SRF"
"8837",22.6305876,"Biosynthesis","SRF"
"8838",23.0701306,"Biosynthesis","SRF"
"8839",1.5405435,"Biosynthesis","SRF"
"8840",7.2871987,"Biosynthesis","SRF"
"8841",4.6421794,"Biosynthesis","SRF"
"8842",6.201384,"Biosynthesis","SRF"
"8843",5.41585919,"Biosynthesis","SRF"
"8844",4.9349886,"Biosynthesis","SRF"
"8845",23.4561767,"Degradation","SRF"
"8846",386.665864,"Degradation","SRF"
"8847",8.0269082,"Biosynthesis","SRF"
"8848",2.33960992,"Biosynthesis","SRF"
"8849",4.6783308,"Biosynthesis","SRF"
"8850",41.2236079,"Energy-Metabolism","SRF"
"8851",0.4745766,"Energy-Metabolism","SRF"
"8852",10.1450786,"Biosynthesis","SRF"
"8853",16.0706501,"Degradation","SRF"
"8854",19.6837663,"Detoxification","SRF"
"8855",44.42789134,"Biosynthesis","SRF"
"8856",31.816749,"Biosynthesis","SRF"
"8857",31.816749,"Biosynthesis","SRF"
"8858",15.4735823,"Degradation","SRF"
"8859",0.0430872,"Biosynthesis","SRF"
"8860",54.775379,"Energy-Metabolism","SRF"
"8861",10.1101151,"Biosynthesis","SRF"
"8862",6.4049239,"Biosynthesis","SRF"
"8863",55.5721884,"Biosynthesis","SRF"
"8864",36.1692446,"Biosynthesis","SRF"
"8865",317.9010186,"Biosynthesis","SRF"
"8866",58.5360025,"Biosynthesis","SRF"
"8867",79.3743497,"Biosynthesis","SRF"
"8868",56.2890486,"Biosynthesis","SRF"
"8869",296.5447081,"Degradation","SRF"
"8870",296.6057379,"Degradation","SRF"
"8871",296.6966233,"Biosynthesis","SRF"
"8872",57.4566382,"Biosynthesis","SRF"
"8873",84.8251009,"Biosynthesis","SRF"
"8874",1.9179451,"Degradation","SRF"
"8875",172.4518737,"Biosynthesis","SRF"
"8876",104.7636103,"Biosynthesis","SRF"
"8877",364.0389098,"Energy-Metabolism","SRF"
"8878",1356.459068,"Biosynthesis","SRF"
"8879",2281.954278,"Biosynthesis","SRF"
"8880",2284.295611,"Biosynthesis","SRF"
"8881",2283.872223,"Biosynthesis","SRF"
"8882",3509.90323,"Biosynthesis","SRF"
"8883",3509.90323,"Biosynthesis","SRF"
"8884",2756.638556,"Biosynthesis","SRF"
"8885",0.182745,"Biosynthesis","DCM"
"8886",0.0365662,"Biosynthesis","DCM"
"8887",0.120008,"Biosynthesis","DCM"
"8888",0.200038,"Degradation","DCM"
"8889",0.097525,"Degradation","DCM"
"8890",0.097525,"Degradation","DCM"
"8891",1.2359,"Biosynthesis","DCM"
"8892",0.276183,"Degradation","DCM"
"8893",0.0703011,"Degradation","DCM"
"8894",0.553408,"Degradation","DCM"
"8895",0.686097,"Biosynthesis","DCM"
"8896",0.12183,"Biosynthesis","DCM"
"8897",0.602979,"Degradation","DCM"
"8898",0.125623,"Degradation","DCM"
"8899",0.126562,"Degradation","DCM"
"8900",0.102779,"Degradation","DCM"
"8901",0.0969207,"Degradation","DCM"
"8902",0.102915,"Degradation","DCM"
"8903",0.684201,"Biosynthesis","DCM"
"8904",0.444909,"Degradation","DCM"
"8905",0.097525,"Degradation","DCM"
"8906",0.0580846,"Biosynthesis","DCM"
"8907",0.043941,"Biosynthesis","DCM"
"8908",0.293411,"Biosynthesis","DCM"
"8909",0.0760551,"Degradation","DCM"
"8910",0.211392,"Degradation","DCM"
"8911",0.259917,"Biosynthesis","DCM"
"8912",0.253123,"Degradation","DCM"
"8913",0.043941,"Biosynthesis","DCM"
"8914",0.154453,"Biosynthesis","DCM"
"8915",0.0840948,"Biosynthesis","DCM"
"8916",0.0248538,"Biosynthesis","DCM"
"8917",0.1968734,"Energy-Metabolism","DCM"
"8918",0.5453299,"Degradation","DCM"
"8919",0.0433084,"Biosynthesis","DCM"
"8920",0.3731037,"Degradation","DCM"
"8921",0.0648552,"Degradation","DCM"
"8922",0.0888807,"Degradation","DCM"
"8923",0.0265226,"Biosynthesis","DCM"
"8924",0.154453,"Biosynthesis","DCM"
"8925",0.3082215,"Detoxification","DCM"
"8926",4.055408,"Degradation","DCM"
"8927",0.154453,"Biosynthesis","DCM"
"8928",0.0624721,"Biosynthesis","DCM"
"8929",0.365491,"Biosynthesis","DCM"
"8930",0.1234302,"Degradation","DCM"
"8931",0.0591866,"Degradation","DCM"
"8932",0.0591866,"Degradation","DCM"
"8933",2.089518,"Degradation","DCM"
"8934",3.01027,"Biosynthesis","DCM"
"8935",1.0503733,"Degradation","DCM"
"8936",0.454739,"Biosynthesis","DCM"
"8937",0.253123,"Degradation","DCM"
"8938",0.4456066,"Energy-Metabolism","DCM"
"8939",3.01027,"Degradation","DCM"
"8940",1.0033596,"Biosynthesis","DCM"
"8941",9.8869709,"Degradation","DCM"
"8942",0.5079651,"Degradation","DCM"
"8943",12.134269,"Degradation","DCM"
"8944",0.2439926,"Biosynthesis","DCM"
"8945",0.454739,"Biosynthesis","DCM"
"8946",0.331821,"Degradation","DCM"
"8947",0.3123096,"Degradation","DCM"
"8948",0.3123096,"Degradation","DCM"
"8949",0.3123096,"Degradation","DCM"
"8950",0.6999586,"Energy-Metabolism","DCM"
"8951",0.4611318,"Biosynthesis","DCM"
"8952",1.5237741,"Biosynthesis","DCM"
"8953",3.01027,"Degradation","DCM"
"8954",3.01027,"Degradation","DCM"
"8955",0.4456066,"Energy-Metabolism","DCM"
"8956",1.2002485,"Biosynthesis","DCM"
"8957",1.2002485,"Degradation","DCM"
"8958",0.5467567,"Biosynthesis","DCM"
"8959",0.7365862,"Energy-Metabolism","DCM"
"8960",1.3078944,"Biosynthesis","DCM"
"8961",0.0144521,"Degradation","DCM"
"8962",0.626102,"Biosynthesis","DCM"
"8963",1.2266904,"Degradation","DCM"
"8964",1.6524063,"Biosynthesis","DCM"
"8965",0.1655129,"Biosynthesis","DCM"
"8966",0.6192455,"Biosynthesis","DCM"
"8967",1.7578208,"Biosynthesis","DCM"
"8968",2.5348976,"Biosynthesis","DCM"
"8969",0.1932296,"Biosynthesis","DCM"
"8970",0.250689,"Biosynthesis","DCM"
"8971",0.250689,"Biosynthesis","DCM"
"8972",0.0974803,"Degradation","DCM"
"8973",1.4962538,"Biosynthesis","DCM"
"8974",3.1795367,"Degradation","DCM"
"8975",3.1795367,"Degradation","DCM"
"8976",0.2591891,"Biosynthesis","DCM"
"8977",14.1597319,"Biosynthesis","DCM"
"8978",3.848588,"Degradation","DCM"
"8979",0.6337594,"Degradation","DCM"
"8980",0.5319089,"Degradation","DCM"
"8981",0.4548984,"Biosynthesis","DCM"
"8982",26.1958801,"Biosynthesis","DCM"
"8983",2.1352299,"Energy-Metabolism","DCM"
"8984",0.4966657,"Biosynthesis","DCM"
"8985",0.613553,"Biosynthesis","DCM"
"8986",0.5763998,"Biosynthesis","DCM"
"8987",0.5763998,"Biosynthesis","DCM"
"8988",36.594115,"Biosynthesis","DCM"
"8989",7.3399085,"Biosynthesis","DCM"
"8990",6.9931914,"Biosynthesis","DCM"
"8991",3.3967101,"Metabolic-Clusters","DCM"
"8992",1.2331476,"Degradation","DCM"
"8993",10.5867935,"Biosynthesis","DCM"
"8994",3.25307408,"Biosynthesis","DCM"
"8995",4.753947,"Biosynthesis","DCM"
"8996",3.9047978,"Biosynthesis","DCM"
"8997",5.8307316,"Biosynthesis","DCM"
"8998",3.42244528,"Biosynthesis","DCM"
"8999",1.2862107,"Biosynthesis","DCM"
"9000",5.5153539,"Biosynthesis","DCM"
"9001",12.45046798,"Degradation","DCM"
"9002",22.3731656,"Energy-Metabolism","DCM"
"9003",5.0041399,"Degradation","DCM"
"9004",3.0667731,"Biosynthesis","DCM"
"9005",3.1916176,"Biosynthesis","DCM"
"9006",13.1150402,"Biosynthesis","DCM"
"9007",12.4433781,"Biosynthesis","DCM"
"9008",7.3131054,"Biosynthesis","DCM"
"9009",5.4801765,"Biosynthesis","DCM"
"9010",23.2613363,"Biosynthesis","DCM"
"9011",13.0683924,"Biosynthesis","DCM"
"9012",68.8148575,"Degradation","DCM"
"9013",12.7864886,"Degradation","DCM"
"9014",6.7117179,"Biosynthesis","DCM"
"9015",5.3241309,"Biosynthesis","DCM"
"9016",52.816787,"Biosynthesis","DCM"
"9017",16.3837005,"Energy-Metabolism","DCM"
"9018",0.5586398,"Energy-Metabolism","DCM"
"9019",7.5054539,"Biosynthesis","DCM"
"9020",27.915353,"Degradation","DCM"
"9021",8.3330875,"Detoxification","DCM"
"9022",20.8164082,"Biosynthesis","DCM"
"9023",59.4848071,"Biosynthesis","DCM"
"9024",59.5356787,"Biosynthesis","DCM"
"9025",39.4571124,"Degradation","DCM"
"9026",33.7316133,"Energy-Metabolism","DCM"
"9027",44.8191391,"Biosynthesis","DCM"
"9028",302.3405767,"Biosynthesis","DCM"
"9029",21.1160786,"Biosynthesis","DCM"
"9030",105.738403,"Biosynthesis","DCM"
"9031",14.3760844,"Biosynthesis","DCM"
"9032",107.7619049,"Biosynthesis","DCM"
"9033",241.8761008,"Biosynthesis","DCM"
"9034",286.0890285,"Biosynthesis","DCM"
"9035",102.0917946,"Degradation","DCM"
"9036",102.0917946,"Degradation","DCM"
"9037",111.9787655,"Biosynthesis","DCM"
"9038",314.7186465,"Biosynthesis","DCM"
"9039",58.7249242,"Biosynthesis","DCM"
"9040",9.9678844,"Degradation","DCM"
"9041",98.1198106,"Biosynthesis","DCM"
"9042",195.5898636,"Biosynthesis","DCM"
"9043",1074.0745,"Energy-Metabolism","DCM"
"9044",801.1544816,"Biosynthesis","DCM"
"9045",1993.443866,"Biosynthesis","DCM"
"9046",1997.165033,"Biosynthesis","DCM"
"9047",2003.411751,"Biosynthesis","DCM"
"9048",2530.942611,"Biosynthesis","DCM"
"9049",2530.942611,"Biosynthesis","DCM"
"9050",2489.586768,"Biosynthesis","DCM"
"9051",0.160083,"Biosynthesis","MES"
"9052",0.0274556,"Biosynthesis","MES"
"9053",0.0199144,"Degradation","MES"
"9054",0.0161784,"Biosynthesis","MES"
"9055",0.0173853,"Biosynthesis","MES"
"9056",0.214006,"Biosynthesis","MES"
"9057",0.0250331,"Degradation","MES"
"9058",0.514358,"Degradation","MES"
"9059",0.114345,"Biosynthesis","MES"
"9060",1.14721,"Degradation","MES"
"9061",1.14721,"Degradation","MES"
"9062",1.41406,"Biosynthesis","MES"
"9063",0.0414743,"Degradation","MES"
"9064",0.0142681,"Degradation","MES"
"9065",0.18852,"Degradation","MES"
"9066",0.415526,"Degradation","MES"
"9067",0.554782,"Biosynthesis","MES"
"9068",0.160083,"Biosynthesis","MES"
"9069",1.06719,"Degradation","MES"
"9070",0.0145114,"Degradation","MES"
"9071",0.0950285,"Degradation","MES"
"9072",0.114345,"Biosynthesis","MES"
"9073",0.0257577,"Degradation","MES"
"9074",0.0393881,"Degradation","MES"
"9075",1.16266,"Biosynthesis","MES"
"9076",0.0334059,"Degradation","MES"
"9077",0.0813402,"Biosynthesis","MES"
"9078",1.14721,"Degradation","MES"
"9079",0.0124608,"Biosynthesis","MES"
"9080",0.0161784,"Biosynthesis","MES"
"9081",0.0199144,"Degradation","MES"
"9082",0.755339,"Biosynthesis","MES"
"9083",0.264539,"Degradation","MES"
"9084",0.217677,"Biosynthesis","MES"
"9085",0.0161784,"Biosynthesis","MES"
"9086",0.0836347,"Biosynthesis","MES"
"9087",0.4705226,"Energy-Metabolism","MES"
"9088",0.14237,"Biosynthesis","MES"
"9089",0.3766153,"Degradation","MES"
"9090",0.0524935,"Biosynthesis","MES"
"9091",0.4212773,"Biosynthesis","MES"
"9092",0.0414743,"Degradation","MES"
"9093",0.1460492,"Degradation","MES"
"9094",0.114345,"Degradation","MES"
"9095",0.14237,"Biosynthesis","MES"
"9096",0.00995721,"Biosynthesis","MES"
"9097",0.0161784,"Biosynthesis","MES"
"9098",2.988603,"Detoxification","MES"
"9099",0.242594,"Degradation","MES"
"9100",0.0161784,"Biosynthesis","MES"
"9101",0.719241,"Biosynthesis","MES"
"9102",0.823285,"Biosynthesis","MES"
"9103",0.507258,"Degradation","MES"
"9104",1.1247682,"Degradation","MES"
"9105",1.1247682,"Degradation","MES"
"9106",0.8301555,"Degradation","MES"
"9107",3.48428,"Biosynthesis","MES"
"9108",0.827763,"Degradation","MES"
"9109",0.1629714,"Biosynthesis","MES"
"9110",0.14237,"Degradation","MES"
"9111",0.740096,"Energy-Metabolism","MES"
"9112",3.48428,"Degradation","MES"
"9113",0.6421456,"Biosynthesis","MES"
"9114",0.3727766,"Degradation","MES"
"9115",0.324299,"Degradation","MES"
"9116",3.1310146,"Degradation","MES"
"9117",0.0961278,"Biosynthesis","MES"
"9118",0.1629714,"Biosynthesis","MES"
"9119",0.2662321,"Degradation","MES"
"9120",1.1247682,"Degradation","MES"
"9121",1.1247682,"Degradation","MES"
"9122",1.1247682,"Degradation","MES"
"9123",0.645708,"Energy-Metabolism","MES"
"9124",0.0747112,"Biosynthesis","MES"
"9125",1.418483,"Biosynthesis","MES"
"9126",3.5594892,"Degradation","MES"
"9127",3.5041944,"Degradation","MES"
"9128",1.034154,"Energy-Metabolism","MES"
"9129",0.9505155,"Biosynthesis","MES"
"9130",0.9505155,"Degradation","MES"
"9131",0.2131384,"Biosynthesis","MES"
"9132",0.4000567,"Energy-Metabolism","MES"
"9133",0.3953988,"Biosynthesis","MES"
"9134",1.8691524,"Degradation","MES"
"9135",1.9948322,"Biosynthesis","MES"
"9136",1.2681765,"Degradation","MES"
"9137",2.551808,"Biosynthesis","MES"
"9138",1.2384417,"Biosynthesis","MES"
"9139",0.2255141,"Biosynthesis","MES"
"9140",0.2058861,"Biosynthesis","MES"
"9141",1.0889434,"Biosynthesis","MES"
"9142",0.3429471,"Biosynthesis","MES"
"9143",0.374889,"Biosynthesis","MES"
"9144",0.374889,"Biosynthesis","MES"
"9145",0.1596124,"Degradation","MES"
"9146",18.2549683,"Biosynthesis","MES"
"9147",3.791242,"Degradation","MES"
"9148",3.791242,"Degradation","MES"
"9149",11.68512,"Biosynthesis","MES"
"9150",2.6492747,"Biosynthesis","MES"
"9151",1.689553,"Degradation","MES"
"9152",1.3753701,"Degradation","MES"
"9153",1.6242708,"Degradation","MES"
"9154",3.0023647,"Biosynthesis","MES"
"9155",9.5585571,"Biosynthesis","MES"
"9156",2.1330305,"Energy-Metabolism","MES"
"9157",0.4547815,"Biosynthesis","MES"
"9158",2.9320588,"Biosynthesis","MES"
"9159",2.0985758,"Biosynthesis","MES"
"9160",2.0985758,"Biosynthesis","MES"
"9161",1.7947145,"Biosynthesis","MES"
"9162",12.8578813,"Biosynthesis","MES"
"9163",4.6105896,"Biosynthesis","MES"
"9164",7.979614,"Metabolic-Clusters","MES"
